BST_Sorted_Insert

11541333, 99

11716042, 100

BST_Shuffled_Search

49791, 1

609041, 2

784458, 3

914750, 4

1033500, 5

1128708, 6

1268958, 7

1370291, 8

1478416, 9

1638208, 10

1769833, 11

1865958, 12

1967083, 13

2051791, 14

2138916, 15

2235333, 16

2314291, 17

2402625, 18

2492125, 19

2573833, 20

2679333, 21

2765333, 22

2850375, 23

2925916, 24

3012250, 25

3099375, 26

3203958, 27

3290958, 28

3373375, 29

3457125, 30

3548791, 31

3627666, 32

3721625, 33

3844875, 34

3926125, 35

4007541, 36

4089708, 37

4186916, 38

4268666, 39

4361791, 40

4431708, 41

4507208, 42

4593375, 43

4676041, 44

4787916, 45

4865041, 46

4932958, 47

5000250, 48

5074500, 49

5158458, 50

5230333, 51

5308291, 52

5389458, 53

5460125, 54

5537166, 55

5614500, 56

5697250, 57

5788625, 58

5885958, 59

6005750, 60

6082166, 61

6157875, 62

6223500, 63

6340250, 64

6534541, 65

6815625, 66

6981250, 67

7124750, 68

7451583, 69

7605541, 70

7794750, 71

7887500, 72

8055125, 73

8220125, 74

8339666, 75

8432833, 76

8508208, 77

8581000, 78

8648458, 79

8747750, 80

8971875, 81

9049833, 82

9693666, 83

9834791, 84

9970250, 85

10078833, 86

10177666, 87

10333333, 88

10431333, 89

10522750, 90

10625583, 91

10723291, 92

10811583, 93

10918375, 94

11021166, 95

11117375, 96

11207291, 97

12821291, 98

13008041, 99

13110750, 100

AVL_Shuffled_Search

3750, 1

432666, 2

520125, 3

612500, 4

718750, 5

814958, 6

910416, 7

1010750, 8

1098666, 9

1250875, 10

1365583, 11

1476125, 12

1559708, 13

1658083, 14

1811333, 15

2186625, 16

2313625, 17

2448083, 18

2543375, 19

2631166, 20

2761333, 21

2845541, 22

2936125, 23

3036000, 24

3197041, 25

3357000, 26

3444500, 27

3523750, 28

3601416, 29

3695875, 30

3793625, 31

3930916, 32

4102500, 33

4198000, 34

4290541, 35

4390833, 36

4472750, 37

4535208, 38

4610125, 39

4711625, 40

4786750, 41

4859583, 42

4943166, 43

5028708, 44

5115250, 45

5189083, 46

5262541, 47

5336708, 48

5425166, 49

5520458, 50

5642125, 51

5770458, 52

5868000, 53

5947791, 54

6042458, 55

6126833, 56

6201750, 57

6394375, 58

6473125, 59

6546375, 60

6666375, 61

6751958, 62

6837000, 63

6916708, 64

6993083, 65

7065500, 66

7126208, 67

7205333, 68

7272041, 69

7336750, 70

7421291, 71

